# TBROWSER	3.0
# USER	puthier
# OS	Mac OS X
# JAVA	1.8.0_73-b02
# DATE	mercredi 30 mars 2016
# TIME	10:43:30 CEST
# MODULE	60E0C1ABC
# PLATFORM	GPL570
# EXPERIMENT	GSE7127
# PROBES	205
# SAMPLES	63

HD	GSM162904	GSM162934	GSM170596	GSM169526	GSM170592	GSM162931	GSM169524	GSM162902	GSM170589	GSM162941	GSM170855	GSM170866	GSM162930	GSM169529	GSM170858	GSM170591	GSM162905	GSM170843	GSM170857	GSM170593	GSM170983	GSM171597	GSM162942	GSM170853	GSM169531	GSM162937	GSM162928	GSM170588	GSM162943	GSM169525	GSM162936	GSM170867	GSM162929	GSM170835	GSM170595	GSM170850	GSM169530	GSM170979	GSM170862	GSM170590	GSM170597	GSM169528	GSM162932	GSM162906	GSM162940	GSM171011	GSM162938	GSM162939	GSM170833	GSM170865	GSM170844	GSM162933	GSM170841	GSM170849	GSM169527	GSM170823	GSM170980	GSM170594	GSM170848	GSM162935	GSM170992	GSM171012	GSM170978
MTFR1	-0.11782754	-0.09114376	-0.04948912	0.15412991	-0.34339863	0.023038039	-0.1865538	-0.17623712	-0.1330311	-0.124188215	-0.19407801	0.034595843	-0.19989571	-0.19694808	0.15397477	0.010239128	0.10619217	0.03506126	-0.03312203	0.0019392289	-0.03568181	0.05297973	-0.027769757	-0.4433077	0.04235276	0.04941155	0.032656614	0.013186756	0.057168465	0.002094367	0.033432305	0.07454395	-0.029476278	-0.03552667	0.13085917	0.1415637	-0.16607556	-0.0115578035	0.07826728	0.13861607	0.15653455	-0.16793722	0.017608197	0.11557804	-0.0447574	0.10495106	-0.03451827	-0.07051036	-0.14474404	-0.108364105	0.03180335	0.06453753	0.0	0.090212926	-0.20144708	0.13644414	-0.19050984	-0.028157603	-0.054453544	0.1664634	-0.0012411064	0.072837435	-0.07849998
ARFGEF1	0.0	0.1046266	-0.13990416	0.21558508	0.004673523	-0.007236422	-0.11095847	0.044323087	-0.17842303	-0.13930112	-0.028418032	-0.007010284	-0.059775863	-0.12188849	0.16741765	0.0041458667	0.28463262	-0.07477637	-0.18995608	-0.041684806	0.028267274	0.11073234	-0.09739018	-0.033166934	-0.4302656	0.01507588	-0.05728834	-0.113521375	-0.087892376	-0.1979463	0.07040436	-0.17299572	-0.009422425	-0.049825784	-0.08465107	0.06912291	-0.26533547	0.004673523	0.02630741	0.2308871	0.059625104	-0.060755797	0.03361921	0.07515326	0.037538942	0.09331969	0.019598644	0.1328185	0.03633287	-0.057966758	0.022764578	0.021181611	-0.008970149	-0.122190006	-0.09279204	0.16817144	-0.274381	0.07877147	-0.11653655	0.199077	0.056911446	0.045529157	0.004221246
DGAT1	-0.11248674	-0.46811548	0.019985355	0.09716201	-0.15727606	-0.015877694	-0.13440745	-0.068526864	-0.120702066	0.0	-0.09092152	-0.1555382	-0.016193667	-0.03388821	0.2747789	0.020103846	0.17564204	0.117305346	-0.070936166	0.0959376	-0.017418066	-0.022789625	-0.09423924	-0.15178601	0.006990925	-0.05762576	0.010229658	-0.12650809	0.08132381	-0.017536556	0.04083964	0.042103536	0.10162514	0.021683715	0.055729914	0.15826347	-0.21039918	0.117463335	0.05940311	-0.06268134	0.30392748	-0.15139104	0.021841703	0.06639404	0.1166734	0.12010962	0.017655047	0.07235804	-0.011375064	-0.36119777	-0.031676393	-6.7144475E-4	-0.0546635	-0.061930902	0.047870062	-0.11588346	-0.08641889	0.007227905	-0.022987109	0.15869795	0.029978033	0.10668072	0.08341713
NULL	-0.30560532	-0.16138788	-0.29825667	0.20710501	0.04896751	0.12217147	-0.0974404	-0.084650904	0.0672685	-0.15665364	-0.16831256	0.12061694	-0.0016958445	0.07645433	0.18046612	-0.11849713	0.20208813	-0.04811959	0.03031322	0.046777043	-0.025790969	0.12612844	0.032362368	0.046565063	0.072991975	-0.084721565	-0.06041446	0.11531743	0.130792	-0.13927123	-0.051581938	-0.11496413	-0.051087316	-0.06854038	-0.04126555	0.09736974	0.03723792	0.08740665	0.12393797	0.17135096	0.11665997	-0.26193732	-0.06677388	0.090162404	-0.15241402	0.06458341	0.118991755	0.048190247	0.05674013	-0.015474581	-0.013920057	0.13411304	0.0	-0.1457013	-0.15905608	0.09157561	-0.30821973	-0.09093966	0.01858363	0.21459499	-0.009609786	-0.07200273	-0.0036743297
RPL7	-0.08754811	-0.069308914	0.040126216	0.16780053	-0.043774053	-0.0072956756	-0.09119594	0.0036478378	0.13861783	-0.11308297	0.029182702	-0.083900265	-0.17874405	-0.0072956756	0.17874405	0.05106973	0.22981377	0.025534865	0.054717567	0.10943513	0.010943513	0.029182702	-0.15320918	-0.1641527	0.04742189	-0.08754811	-0.09484378	0.058365405	-0.043774053	-0.10943513	0.09119594	0.124026485	-0.2589965	0.15320918	-0.018239189	0.06566108	-0.18603972	0.06566108	-0.18239188	0.26994	0.22981377	-0.10213946	0.124026485	0.0	0.010943513	0.072956756	0.13497	-0.0036478378	-0.15320918	-0.05106973	-0.12037864	0.24440512	0.058365405	0.043774053	-0.09849162	0.13132216	-0.26629215	-0.22981377	-0.12037864	0.17874405	-0.072956756	-0.054717567	-0.08754811
GPAA1	-0.011702055	-0.08028154	-0.011429914	-0.0087992195	-0.14015251	-0.25182098	-0.29300496	0.07483873	-0.0720266	-0.011520628	-0.038099714	0.05433745	-0.09470501	0.0144234635	0.17426084	-0.06340881	0.10640706	0.10241566	-0.045175377	0.003719258	0.041365404	0.06794449	0.08273081	-0.28166574	-0.10060139	-0.1319883	-0.03619473	0.04553823	0.0899879	0.04118398	-0.07166375	0.020047707	0.07284302	-0.057331	-0.12654547	0.13162544	-0.42753324	0.041546833	0.022587689	0.01986628	0.152671	-0.20238206	0.0051706755	0.12727119	0.12627333	-0.015149172	0.124549784	0.1060442	0.0	-0.37519148	0.01814272	0.048622493	-0.16482662	-0.11901625	-0.13715898	-0.042453967	-0.13988037	0.049892485	-0.070121616	0.12636405	-0.055516727	0.014514177	0.019140571
NULL	-0.21600717	-0.20266809	-0.1279405	0.18603007	0.06487865	0.11503171	-0.12473721	0.002151466	0.092847705	-3.8248283E-4	-0.04761911	0.08146884	-0.086441115	0.0378658	0.10460905	-0.0021992761	0.17140011	0.105326205	0.087731995	0.17140011	0.0	0.09193931	0.055077527	-0.0434118	0.042120922	-0.095477276	-0.0646396	-0.06703012	-0.02443109	0.079078324	0.056224976	-0.21122614	-0.14352667	-0.016494572	0.005306949	0.010279226	-0.03241542	0.023283642	-0.19979946	0.10374846	0.110250674	-0.012574122	0.06086258	0.038487334	-0.108959794	0.02017597	0.023618314	-0.0038248282	-0.21074803	-0.25320363	-0.08342907	0.10164481	0.020893125	-0.23403168	0.059189215	0.088975064	-0.31134102	-0.29245594	-0.2933165	0.07300641	-0.16967894	-0.16126432	-0.033084765
WWP1	-0.245681	0.08948275	-0.010170614	0.17933872	-0.13100499	0.048053823	-0.11691541	-0.36147672	0.06046384	-0.14481463	-0.032844555	-0.15059975	-0.054118868	0.012969866	0.12148753	-0.10926413	0.061396923	-0.15498523	-0.04310848	0.11542248	0.029951993	0.041988775	-0.09246862	-0.23485722	0.105811715	-0.085190564	-0.12661949	-0.12960535	0.017915212	0.06102369	0.044881336	-0.0634497	0.046840813	-0.19426808	-0.08201808	-0.03704343	-0.3035322	0.0084910635	0.16291645	0.1779391	0.19174875	-0.09293516	0.13427077	0.043668326	0.080525145	0.2566914	0.05458541	-0.08173815	-0.124566704	0.0088642975	-0.10217269	0.06578241	0.0	-0.0068115126	0.028925601	0.12577972	-0.21367621	-0.097880505	-0.13333769	0.08360432	0.022673938	-0.09106899	0.07054114
TERF1	-0.16485608	-0.22456001	-0.051464394	0.2615725	0.0	0.097566545	-0.11718449	0.035246897	0.15125431	-0.017786931	-0.06709335	0.18257761	0.03321971	0.19591781	0.1864358	0.108814165	0.24803613	-0.014255702	0.08559961	0.12803975	0.046886873	0.01798311	-0.04675609	0.092269704	0.04165542	-0.06604706	-0.050745066	-0.022691416	-0.10011688	-0.16341743	0.06395448	-0.055322587	-0.16989134	-0.015498172	-0.072651766	0.05793831	-0.18878996	0.064346835	-0.14249162	0.21730137	0.14726533	-0.08017197	0.061273362	0.08004119	0.0037928014	0.09835126	0.053164613	-0.020206477	-0.056303483	-0.1969641	-0.20997733	0.059703927	0.060357857	-0.13693321	-0.1912749	0.11522269	-0.24005817	-0.24411255	-0.15772822	0.15197363	-0.0069970647	0.04989496	-0.04616755
GPAA1	0.007335596	-0.12605642	0.009555578	-0.0056947386	-0.1903394	-0.2818413	-0.34216693	0.046426598	-0.060808226	-0.043917052	-0.06399342	0.022971997	-0.0873515	0.0063703856	0.15501271	-0.08349066	0.09796881	0.09903054	-0.066116884	0.0	0.030886719	0.050577004	0.043048363	-0.29815337	-0.119589515	-0.24072336	-0.05154221	0.031369325	0.068529904	0.016215527	-0.071135975	-0.014864233	0.06312473	-0.071811624	-0.123836435	0.08532456	-0.38695267	0.034457996	0.03407191	9.6520997E-4	0.13580504	-0.16032137	-0.04941875	0.110999145	0.1025053	-0.05897433	0.11370173	0.10791048	0.012740771	-0.31697494	0.018049426	0.049611792	-0.18976028	-0.06302821	-0.140245	-0.052990027	-0.1705526	0.022103308	-0.05742999	0.11592171	-0.048067454	0.009169495	0.007335596
DDEF1	0.1374736	0.18064289	0.13644576	0.29755968	-0.05768752	0.00276232	-0.1689512	0.0751608	-0.08434712	-0.047987282	-0.20254873	0.038993683	-0.06212008	0.027302	0.1538548	-0.14441152	0.19856584	0.25972232	-0.14209889	-0.01085656	0.024860881	0.090771124	-0.008608161	0.06147768	-0.22734536	0.09012872	-0.00680944	-0.12321232	-0.03526776	-0.00847968	-0.08473256	-0.38447642	0.14922953	-0.03057824	-0.06591024	0.12282688	-0.14768776	0.03751616	-0.1843688	0.11094248	0.17447585	-0.090257205	-0.12693824	0.124368645	0.13214168	-0.0026980801	0.081970245	-0.0308352	0.00912208	-0.01888656	-0.13419737	0.0	-0.07734496	-0.065846	0.06725928	0.083704725	0.02852256	-0.0574948	0.04773032	0.069314964	0.02646688	0.08119936	-0.25528976
ARMC1	0.012146941	-0.0076717525	0.002557251	0.25934786	-0.21267803	-0.06180023	-0.024293883	0.038145658	0.16174611	-0.0087372735	0.041555326	0.059029873	-0.0031965636	-0.06371817	0.26360995	-0.1054866	0.20308834	-0.1054866	-0.042407744	-0.08268444	0.08566791	0.10527349	-0.34437644	0.0	-0.14874676	0.02812976	-0.15471368	-0.022162842	-0.09227414	-0.106765226	-0.0754389	-0.062226437	-0.092061035	-0.18305655	0.049653288	0.08950378	-0.19669521	0.08438928	-0.022375945	0.1506647	0.1157156	-0.17666341	0.040276702	0.054554686	0.033244263	0.12935427	0.04176843	0.01854007	-0.012786254	-0.24890575	0.027490446	0.06457058	0.0074586486	-0.09014309	0.018326964	0.13319016	-0.19754763	-0.099306576	0.024506988	0.2665934	-0.028555969	0.05924298	-0.2857728
NULL	-0.051318623	0.04890363	-0.11799929	0.16435376	0.049909875	0.06486942	-0.06453401	0.0	0.16556126	0.07050441	-0.1793133	0.045012806	-0.17166582	-8.7208115E-4	0.17582498	-0.019521201	0.25578812	0.119408034	0.10431433	0.014892463	-0.019118702	0.17676415	-0.05440445	-0.11605388	0.12477469	-0.1589871	-0.1004235	-0.07426107	0.026095351	0.14516798	0.050312374	-0.11001639	-0.11893845	-0.10994931	0.007781647	0.0761394	-0.09472143	0.051586956	-0.17320874	0.14214922	0.122292615	-0.20701866	-0.015362045	0.16455501	-0.18367371	-0.040786564	0.10136267	0.057691522	-0.103241	-0.12745802	0.02649785	0.10860765	0.121688865	-0.16697	0.0042262394	0.06124693	-0.26853392	-0.30757633	-0.06802233	0.1665675	-0.046287384	-0.09901475	-0.24337773
C8orf32	0.049278714	-0.007912357	0.11174469	0.06114725	-0.15970469	0.040255852	-0.10161132	-0.0039561787	0.171365	-0.06427055	-0.26367584	0.04261568	-0.115006804	-0.19149292	0.19919705	-0.2593032	0.07849891	0.047057703	-0.06475639	-0.21182907	0.040325258	0.04587779	0.080511704	-0.14138132	0.043517962	0.0064548175	-0.038590092	0.056982853	0.06565868	0.069545455	-0.11799129	-0.13423245	0.054623026	-0.08287153	0.0	0.10084785	-0.21016331	0.089326344	-0.16976865	0.14804436	0.20363908	-0.20856695	-0.372089	0.08897931	0.15859418	0.031371802	0.10105607	-0.032343496	-0.08099755	-0.1828865	-0.053165488	0.081483394	-0.011243876	-0.04955634	-0.051291507	0.065936305	-0.10966249	-0.041227546	0.046294227	0.057885136	-0.026721556	5.552531E-4	-0.2759608
MRPL15	0.057189763	0.13767137	0.10938842	0.10065398	-0.5130442	0.042424407	-0.13808729	0.07549049	0.034729782	-0.025995348	-0.3610234	-0.023499794	-0.15909153	-0.16241893	0.09254344	0.051990695	0.12727322	-0.02765905	-0.13205637	-0.12082637	0.05032699	0.0	-0.234582	-0.20421945	-0.13933507	-0.0047831438	-0.10751676	-0.047623478	0.047415514	-0.09587084	0.067587905	0.07798604	0.05386236	0.027451087	0.096078806	0.16054727	-0.30528936	0.10252565	0.11687508	0.15992337	-0.10294157	-0.07465864	0.0033274044	0.054902174	0.09379122	0.066132165	-0.027035162	0.055526063	-0.024955533	-0.0016637022	-0.07798604	0.07216308	-0.0012477767	-0.025163496	-0.030362565	0.047415514	-0.0553181	-0.03535367	0.04408811	0.10876454	-0.015389246	0.06384458	-0.10314954
CSPP1	-0.11365729	0.11867382	0.0	0.2720073	-0.3966604	0.040790956	-0.04393262	0.055131134	-0.05964094	-0.12318362	-0.12475446	0.1967087	-0.17076463	-0.056752637	0.25244787	-0.08487559	0.15196532	-0.28274974	-0.102053404	-0.0532056	0.10185071	0.065974936	-0.15536034	-0.29937017	0.16240375	0.03628115	0.03506502	0.07940302	0.018647294	0.031669997	0.015454959	-0.020116782	-0.06901526	-0.020268798	0.040790956	0.14335108	-0.18677698	0.009323647	-0.03324083	0.13443281	-0.0030909919	-0.06916728	0.20866728	0.12546386	0.06800182	0.08958809	0.010539776	-0.08325409	0.017988559	-0.07469052	-0.079251006	0.085889034	-0.012059935	-0.013732111	-0.05817145	0.15541102	-0.07154886	-0.14907701	0.025031967	0.142591	0.05411769	-0.019204687	-0.111377046
NULL	-0.12031105	-0.030089956	-0.25218016	0.14498775	0.09480531	0.17956437	0.0	-0.039941125	0.19541402	0.0543765	0.030626405	-0.023018572	0.013898926	0.0155082755	0.15888667	-0.040136196	0.22574782	0.035161845	0.0955856	-0.02916336	-0.027797852	0.21189766	0.080565006	-0.15942311	-0.08763639	0.14884043	-0.18985446	-0.031211624	0.08963588	0.017946683	-0.021360455	-0.029846115	-0.09007479	-0.20258294	-0.07178673	-0.044866707	-0.22706456	0.059058245	0.01775161	0.23223399	0.18405104	-0.26890764	0.011558054	0.053010993	0.001804422	-0.025310677	0.006291093	-0.059350852	0.07300594	-0.12523665	-0.28656173	0.12045736	0.012338345	-0.0026822488	0.2177986	0.13484396	-0.270517	-0.04462287	-0.057887807	0.15400985	-0.050621353	-0.059643462	-0.014971825
NULL	-0.15982977	-0.013624912	-0.10188108	0.0740931	0.022871261	0.06142218	-0.082679	-0.025170619	-0.015679657	0.032313302	-0.4804922	-0.025708767	-0.23627114	-0.19750008	0.12778553	0.032973755	-0.045669142	0.12003132	0.06792887	0.037474625	-0.15929161	0.06308555	0.0	-0.2027837	0.057899762	0.02634476	-0.051124	-0.03050317	-0.007313912	0.07465571	-0.10215015	0.07590324	0.11988455	-0.05293413	0.027836895	0.10183215	-0.030283019	0.10860792	-0.20185417	0.13194394	0.19131137	0.006726842	0.08581004	0.061666794	0.060296964	0.05195568	-0.02837504	-0.11741397	-0.015557351	-0.1743842	0.090971366	0.07817813	0.046525285	0.015410583	-0.15410583	0.031114701	-0.3182897	-0.06839363	-0.08519851	0.09994864	-0.12568186	-0.18010813	-0.260023
LOC286109	0.22901121	0.10056388	-0.021939876	0.21815133	-0.28143942	0.07737658	0.077339895	0.07036903	0.1057003	0.041311536	0.033606898	-0.007851393	0.021316165	0.11281792	0.17390469	0.048465844	0.1376929	0.19584456	-0.028433785	-0.17562906	-0.059619226	-0.02179312	-0.23510154	-0.06662678	-0.21543637	0.07587234	-0.017170336	-0.17140986	-0.045420676	0.073744394	0.0084017245	-0.03969723	-0.002238014	-0.023627557	0.1321162	0.15434958	0.0574179	0.063875124	-0.030451665	0.10214149	0.20688789	-0.07822042	0.099866785	0.13134573	0.04505379	-0.029240936	-0.12753011	-0.042485576	-0.05085061	-0.08812638	-0.021939876	0.04710836	-0.1324097	-0.3781877	-0.13681236	0.16322826	-0.0067874193	0.0	-0.10867209	-0.06934174	0.112047456	0.17522548	-0.23047875
ARMC1	0.012303061	-0.0337195	0.0	0.27955288	-0.15014291	0.036681347	-0.017998923	-0.11141105	0.07267919	-0.02551746	0.07176786	0.06311014	-0.054908104	-0.03531434	0.2565416	0.012303061	0.1877356	-0.15037075	-0.08156474	0.013442233	0.07359053	0.07951423	-0.29732397	-0.04898441	-0.053541098	-0.038504023	-0.2307963	-0.06880601	-0.021644274	-0.09956366	-0.024833957	0.015948413	-0.05673078	-0.22623962	0.0011391724	0.12644812	-0.2868436	0.12006876	0.040554535	0.18409024	0.076780215	-0.021188606	0.13624501	0.08247607	0.03531434	0.13373883	0.0027340136	0.0	-0.10525952	-0.18500158	0.096601814	0.023694783	0.08384308	-0.08042557	-0.076780215	0.20915204	-0.2936786	-0.09067812	-0.0075185373	0.21074688	-0.04944008	0.01731542	-0.21051905
ITGB1	0.21138301	0.028537583	-0.012044759	0.13206753	-0.1813211	0.052152306	-0.057025187	0.09173508	0.07671662	0.004198173	0.0076466724	-0.049253568	0.017667312	0.050203156	0.11005211	-0.07416773	0.14096366	0.18312031	0.050852872	0.0	0.001974141	0.01859191	-0.35134712	-0.16677743	-0.07521727	0.05892436	-0.2702574	-0.03028682	-0.17242497	-0.04230659	-0.0560756	-0.08076485	-0.046104938	-0.02256518	0.0068969987	0.03058669	-0.09163512	0.03201107	-0.18914269	0.15478265	0.1992383	-0.13234241	-0.16810185	0.10887762	0.047854178	-0.061898064	0.063072555	0.032111026	-0.06949476	-9.99565E-5	0.03318556	-0.008946107	-0.43061262	-0.2155562	0.028487604	0.113375664	-0.045380253	-0.08351366	-0.10035633	0.01914167	-0.013194258	0.0049478468	-0.27655464
ZNF696	0.01641912	0.079260334	0.0	0.0019042793	-0.35830075	-0.34027356	0.05793241	0.038297173	0.052177254	-0.12839074	-0.18416497	0.056535937	-0.18742341	0.051373225	0.028098699	0.0014387888	0.02729467	0.04384074	-0.015064965	-0.041259386	0.03677375	-0.10917868	-0.20566216	0.035715815	-0.019508284	-0.0019889139	-0.12712122	-0.02983371	-0.19190904	0.015615091	0.017773274	-0.009013589	0.060809985	0.04180951	0.027210036	0.15475443	-0.15276551	0.20883596	0.07143163	0.013118369	0.22017701	-0.06220646	-0.08785075	-0.09119382	0.21924603	0.0366468	0.17760578	0.090686016	-0.024713313	-0.041217066	-0.22462033	-0.0811223	-0.31306353	-0.1483222	-0.18137203	-0.075028606	-0.0015657408	0.059286565	-0.108332336	0.0258982	-0.03436166	0.039355107	-0.19178209
EFR3A	-0.035292305	0.034635704	0.029382898	0.17892379	0.14527299	0.07255442	-0.16808987	0.033650804	0.0613922	-0.010833917	-0.07912043	-0.10850333	0.10078826	0.1283655	0.20814253	0.14248243	0.19615956	0.17564078	0.032830052	0.08404493	-0.022816887	0.17646153	0.14281073	-0.11096558	0.01263957	-0.19057846	-0.21503684	-0.13952772	-0.16579176	-0.13246927	-0.07386762	-0.13821451	0.0	-0.083388336	-0.091924146	0.034471557	-0.30909494	0.090610944	-0.027084794	0.1531522	0.13887112	0.07206196	-0.058929943	-0.028726296	-0.032830052	0.07107706	-0.08847699	-0.05006583	0.021996135	-0.058601644	-0.13887112	0.10604107	0.06746576	-0.027577244	0.14116922	0.126724	-0.19862181	-0.3118855	-0.21175385	0.18368414	-0.03578476	0.014609373	-0.028397996
LYPLA1	0.0172206	0.03854134	0.122184254	0.073392555	-0.29234016	0.13858482	-0.16523574	0.05494191	0.029931042	-0.12956451	-0.13981487	-0.05576194	-0.13899484	-0.10988382	0.1808163	0.11111387	0.13653475	0.017630614	-0.063142195	0.13120456	0.10824376	0.075032614	-0.45224574	-0.27142945	0.019680684	-0.10127352	-0.115624025	-0.023780828	0.09266322	-0.10250357	0.14842516	-0.008200285	0.010660371	0.0487917	0.0	0.10578368	-0.14760514	0.14637509	0.0	0.21935764	-0.088153064	-0.048381682	-0.0012300428	0.111933894	0.09225321	0.07585264	0.06765235	0.07380257	-0.01927067	-0.14965521	0.039771385	0.11521401	-0.015170528	-0.05863204	-0.10086351	0.0975834	-0.091843195	-0.101683535	-0.09061316	0.18409641	-0.031161085	-0.0975834	-0.20090699
TGS1	-0.24369545	-0.08989115	0.105247304	0.26609236	-0.12916163	0.082971774	-0.15076949	-0.01960489	0.14306107	-0.024399893	-0.1280084	0.09893489	-0.20187573	-0.21292245	0.19374244	-0.052745044	0.013171087	0.043215733	0.1004523	0.032169014	0.10803933	0.06458081	-0.15963115	-0.43919808	0.019058622	-0.016448684	-0.014506404	0.07192506	0.07040765	-0.08436779	0.03593218	0.118782565	-0.032958064	-0.2802346	0.028345149	0.05329131	-0.10379059	-0.009286527	0.0	0.16873558	0.14998044	-0.1554431	-0.05280574	0.04309434	0.029255593	0.011532288	0.12539846	-0.09347223	0.0025492427	-0.06191018	-0.053837575	-0.02330736	-0.052441563	0.022639701	-0.16090576	3.0348127E-4	-0.14676353	0.035810787	-0.24545564	0.06700866	-0.10482243	-0.12284921	0.0049163965
RPL7	0.052911893	-0.05879099	0.052911893	0.15285657	-0.023516396	-0.123461075	-0.14697747	0.12934017	0.13521928	-0.19988936	0.035274595	0.035274595	-0.105823785	0.05879099	0.14697747	0.07642829	0.21164757	0.017637298	0.08818649	0.047032792	0.035274595	-0.13521928	-0.23516396	-0.12934017	-0.005879099	0.052911893	-0.07642829	0.005879099	0.0	-0.17637298	0.0	-0.052911893	-0.13521928	-0.011758198	0.09994468	0.18813117	-0.105823785	0.094065584	-0.28807586	0.19401027	0.15873568	-0.11170288	-0.123461075	0.08230738	0.07054919	0.11758198	0.08230738	-0.005879099	-0.047032792	-0.12934017	-0.14109838	0.17637298	0.07054919	-0.05879099	-0.035274595	0.123461075	-0.37038323	-0.12934017	-0.19401027	0.14109838	0.0	-0.15873568	0.005879099
PXMP3	0.13581765	0.06906488	-0.011113031	0.267384	0.13544472	0.18623649	0.09845101	0.021256467	0.11098114	0.0	-0.01655767	0.13014925	-0.022449814	-0.13484804	0.18437189	0.13395303	0.1534195	-0.018422272	0.07518077	-0.027074028	0.031623658	0.21562263	-0.011933455	0.11799204	-0.37366632	0.11799204	0.045720052	0.046838813	0.11963289	-0.015215156	-0.01200804	-0.009323012	-0.12537587	-0.15051071	0.02401608	0.033040754	-0.23620784	-0.03274242	0.025955265	0.07592661	0.05191053	-0.17109592	-0.07905915	0.055192232	-0.062352307	0.046316724	0.069437794	-0.0020137706	-0.011784287	-0.09688474	-0.013872642	0.111801565	-0.07413659	-0.091290936	-0.2293461	0.029759055	-0.3283192	-0.0703328	-0.2410558	0.15960997	-0.15506034	-0.09703391	-0.051239274
YTHDF3	-0.17265013	-0.13417266	-0.039873008	0.16128631	0.1305841	0.09150855	-0.3512812	0.0324965	0.10247363	-0.20973203	0.010765712	0.0	0.014354283	-0.02173079	0.17225139	-0.017942853	0.11443553	-0.09709077	0.037480626	0.122609496	-0.09908442	-0.0035885707	-0.24721265	-0.076556176	-0.05861332	-0.19657393	-0.05462602	0.03967364	0.0655911	-0.16527362	0.06818284	0.022328883	-0.19059297	0.014154918	0.041467927	0.01973714	-0.087321885	0.07316697	0.066388555	0.20335233	0.09589458	-0.06718602	-0.18979551	0.058413956	-0.11164442	0.061603796	-0.040072374	0.0021930153	0.020135868	-0.10028061	-0.04126856	0.09469839	0.075160615	-0.0245219	-0.19477963	0.10466664	-0.26196566	-0.21750726	-0.11323934	0.19458027	-0.2480101	-0.11323934	0.06818284
VCPIP1	-0.08122369	0.043621577	-0.007582962	0.2681398	0.16061026	0.076806806	-0.098813035	0.036468577	-0.0018761968	-0.0013680601	0.002345246	0.12605697	-0.10745136	-0.008403799	0.17296189	0.09877395	0.23800339	-0.05800575	-0.16756783	0.059999213	0.10307356	0.08333441	-0.119763896	-0.057693053	0.0053549786	-0.11874762	-0.16944402	-0.017393908	0.008364711	-0.119763896	0.08763403	-0.14306001	-0.37336317	-0.10025927	-0.031895347	-0.042253517	-0.044364236	0.045810472	0.103347175	0.2385506	0.1035817	0.008130186	-0.061328184	0.13235006	0.030605461	-0.039400134	0.0	-0.029315576	0.06644864	0.056324992	0.010084558	0.09259813	0.104246184	-0.10186185	-0.24030954	0.1384086	-0.19266196	-0.32415208	-0.036742188	0.20047945	-0.17436904	-0.061445445	0.07262445
PABPC3	0.14767222	0.03296868	0.033655528	0.0837954	0.024039663	0.10646137	-0.24108349	-0.06181628	0.026787054	-0.09409811	-0.065250516	0.04739248	-0.27473903	0.04739248	0.087916486	-0.01373695	0.12225886	0.026787054	-0.2713048	-0.07555323	0.09135072	-0.53093314	-0.17583297	-0.07967431	0.032281835	0.05769519	-0.048079327	-0.013050103	0.05769519	-0.03090814	0.04739248	0.021979121	-0.01717119	0.009615866	0.031594988	0.11745093	-0.12637995	-0.009615866	-0.18682253	0.09547181	0.1256931	0.03640292	-0.12088516	0.006868475	-0.0679979	0.03571607	0.067311056	0.048079327	-0.0679979	-0.03090814	-0.020605426	0.11607723	-0.019231731	-0.004121085	-0.12088516	0.010302713	-0.19094361	-0.01648434	-0.15110646	0.07280584	-0.015110645	0.0	-0.37089768
IMPAD1	-0.033290017	-0.092260905	0.028058728	0.19197243	0.12840435	0.18872268	-0.18555221	0.12840435	0.19545995	0.018943604	0.098047026	-0.06879937	0.07815228	-0.043752592	0.21884222	0.023065226	0.31316394	0.10446724	0.15701792	0.12349011	0.12499609	-0.20972711	-0.2109953	-0.11096672	-0.06808601	-0.1732666	-0.12983106	-0.31046903	-0.115563914	-0.15376817	0.0	-0.13395269	-0.05453222	-0.08298726	0.023303011	0.042959973	-0.18991162	0.04985576	-0.102882005	0.0324974	0.038362782	-0.04161252	0.07799375	7.926195E-5	-0.03146699	9.5114333E-4	0.15384744	0.026235703	-0.03590566	-0.10549765	0.04438669	0.09598622	-0.028455038	-0.111600816	-0.030119538	0.12570944	-0.2491203	-0.14179961	-0.11374089	0.1181003	0.05223362	-0.031863302	-0.09344983
MEX3A	-0.12811168	-0.15350294	0.02523372	-0.053828433	-0.36942062	-0.05178033	-0.5185385	0.049312096	0.15379177	-0.23295896	-0.22652581	0.15061459	-0.19328347	-0.110335164	0.038598925	0.055561446	-0.003466026	0.08510144	0.02276549	0.018564245	-0.02675667	0.03242835	-0.017172584	4.7263992E-4	-0.022581685	-0.21919988	-0.122545026	0.0027570662	-0.014152939	0.05495752	4.2012436E-4	0.0034135105	0.06932052	0.094396695	0.08200303	0.0	-0.053959724	0.03949169	-0.15972604	0.087097034	0.04553098	0.01625356	-0.14405014	0.034765292	0.05624415	0.028831035	0.0754911	0.13900866	0.060918033	-0.11624316	-0.038493894	-0.040935867	-0.08242315	-0.20819788	-0.04726399	-0.18327926	-0.15502588	0.06312369	-0.057898387	0.040752064	-0.05327702	-0.071499914	0.065933265
